CLASS-NAME,  STUDENTS ID, LAST NAME, FIRST NAME,   ANSWERS, LETTER GRADE,   NUMBER OF CORRECT ANSWERS,   NUMBER OF FALSE ANSWERS, NUMBER OF BLANKS, TOTAL POINTS 
cs-250 , 15921 , AAFVWE       , AWGPBFE      , ACCABACACABCBCABAACABBCCBAAABCBAACCAAACBCCBACCBCCCBCBCBCCACCCBCACBABBBCCCAAACBBCACABBCABABBCCBCAAABA, F , 21, 79, 0 , 51.50
cs-250 , 13448 , ELKIPWS      , CZVBFTGXJJ   , AACCABAAABCBABBCCAACBABABBCACCBCCBBBCCBACAABABAACCBABABCBBCBAABCCBAACAAAABABCABCBABBCACBBAACBCCCBAAC, C , 32, 68, 0 , 68.00
cs-250 , 14554 , XHRBXA       , HCDXRDVA     , ACACABBCAAABBBABCCBACCBCABCCCACBBBBCBCBCACCABACBCCCACBAACBA CACBBCBBABBCACAACCAAAAABACACBBAACBBAACBC, B , 39, 60, 1 , 79.00
cs-250 , 11200 , BUOZQIOR     , EHHHFW       , CCAAABCCCBBACCBBCBCABCAAABACBA BCCBACCABBBCBCBACABCB AACACAAABCAACCBBCCBABCBBCACBCBBACACBBBBBABABAAA, B , 39, 59, 2 , 79.50
cs-250 , 11290 , GPDYL        , IBDHVYBG     , BCBABBACCABCBCBBCCBCAACAAAABBACAACCBBBBCCCCABA BAAACBCAAACCCCABCAAACACABAABBBBBBCBCCCCACCBCCABBCCBAC, F , 22, 77, 1 , 53.50
cs-250 , 17563 , PFQRG        , INFQZGJS     , ABBABAABBBABCBACCACCCCAAABABACCCCBCCCCBBAABCBACCCCACBCAABBBCBCABBCCAABABBAAACCBBBCBBCCBCAACACABBBBBC, D , 29, 71, 0 , 63.50
cs-250 , 11167 , AEXSTDN      , CAFPICXHFFH  , ACBCABBCABBABAAABCBACCB ACBAAACCAAACBACBACBAAACCBCBBBCACCCABABACCCABBBBCACAABACACCAAAABCCCAACBBBCBBA, B , 39, 60, 1 , 79.00
cs-250 , 11627 , CHYKDRL      , NTZHLNQFF    , AACAA B AABAAAAAACCACCBCABCCAABBCCCAACBBBACBBAACBCABBCAAACCACACAAABCBCCABCB AACBBBCABCABAACABBBBBCAC, B , 37, 60, 3 , 77.00
cs-250 , 16555 , CSYJEGK      , OPTWVA       , BCCAABCBBACBBBAACBAAAAAAAAACAAABACBCCABBACBACCABABCCCBBCBACAABAABBACBACACACACBBCAACCABCCCBCACBCACAAB, F , 22, 78, 0 , 53.00
cs-250 , 14836 , WEINAE       , TQCFCJCQN    , ABACABCAB AACAACACB CACCBBCABABCBBBCBCBABACBACACA ACBCAAABBCABACBABCBAAAAABACBACCACABABBAABBCAACACAB, C , 31, 66, 3 , 68.00
cs-250 , 16941 , JHDOO        , MJQJDD       , CAACAABAABCAACBCAABBCACABBCBAABBBABAAABCABCCBCAABABCBCCCABBCCCACBAACCABABC CA BCAACACABAABCCCCCBBCCB, B , 37, 61, 2 , 76.50
cs-250 , 15589 , UNKLDZKH     , OPFGJMZE     , BBABBBCCBBAABCABBBBCACBAABBABCBAACBCAABCBABAAABCABACBCCCCACBABACBABBABBAACCCCBCCBABCCCBABCCACABBCAAA, C , 32, 68, 0 , 68.00
cs-250 , 11394 , HLDJLQHDUHA  , RBIQQI       , BACCABBCCACBCABABBACABACBCABCACBACBBBACBBACBAACACCBAC CABCBCBACBAACBCBCBCABABBCAAACBABCAC BBCCBCABBC, C , 35, 63, 2 , 73.50
cs-250 , 14123 , OIIHBAGS     , YHUCOHL      , ACCAABCCBBACBCACBACCBCBAACCBBCBBCBBABABCB CCABBCCABBCBBACACCBABCBAB BBBAACBBCBACAAAACABBABA ABACCCAB, C , 29, 68, 3 , 65.00
cs-250 , 16334 , QCAMF        , RBEXEVYF     , AABBBAABBABABBA ACCABCABABBAACBCACBCAAACBACCCACBABACBCCCBBABBCAACCBAACBCABCBABCCACABCCCCABBBACCBABCB, A , 43, 56, 1 , 85.00
cs-250 , 15344 , EFNKPUYKWI   , GPXVX        , CACBBBBBAAACCCAACBBCCBCAAACBAACACCAABAACACCBBCAACAACBBBBAABBACCCCCCCBCACCCCABACABBCCCBBBACABABCABBAC, C , 30, 70, 0 , 65.00
cs-250 , 17276 , LMXJDMYY     , PFBQFSLTY    , BBCABACAABCBBCABABCCACAABAB CBCCCACAAABAACCCAAA AABCACACCBAAACBCCAACCACBACABCAAACBCCCCACBCABCABAAAAC, C , 34, 64, 2 , 72.00
cs-250 , 16525 , UNGGLTVJ     , FAFSDZ       , ABBCABBBAACCBAACCBCBCABABBCBCBBCACBBAAAACBAABBBBCBBACBCCBBAABBCACBABCCBBAACCACACCCABACCCBBCACBCBBCBC, C , 31, 69, 0 , 66.50
cs-250 , 14219 , KIMOMASAC    , INNZVNOHP    , AACBACBBCBAACBBBCCBBCBAABCCBBAAACBACBBBBCABBBAAAAACBACACBBBBACACACAACCCAACCBCCAAB BCBAABACABBACBBAAC, B , 39, 60, 1 , 79.00
cs-250 , 15181 , IHYQSMIHE    , TVOLPMKV     , BBBABCCCABBABCABBCBAAABAABCACBACCBCACAACABCABCAACABABABABAABBAAACBCCCCCA CCCCBBCBACAC AAACBBBBCACAAB, C , 32, 66, 2 , 69.00
cs-250 , 10982 , HUTUYKDVE    , WASIAOVC     , A ABACBCABABACBABCCAABABAABBBBCCCBBCAACABBCCCACAACCABBCACBCBAAACBCCCACBAACBCABAC BCABCBCBC CBAABBBAB, C , 33, 64, 3 , 71.00
cs-250 , 16368 , CBITCN       , QFEDDUAXUHN  , BACBBCCBCBABAAAACAACBCABB BAAACBCCAACBABABCACBBBABAAABACCBBCCBAAACCCACAAAACAACCABBBBCACAACBABACAAAAC, C , 32, 67, 1 , 68.50
cs-250 , 12756 , IEEWDYIUTG   , YITKAROZEC   , BABBAAABAAAABABCCBBCCAACABBBCABCACCCCABACABACABBBCBABCBBBBBAABBCCABBCACAA CACCCCACBCCACBCCCAABAACBCC, C , 30, 69, 1 , 65.50
cs-250 , 15135 , FNRJGCQYU    , JZZWXCH      , ABBAABBCCAABBCACCBABB BBBABCCBCBACBBCAABBBACACACCACABBBCBCBACBACABBCBBAAAACCCAACBACCBBCACCBAAABCABAB, C , 34, 65, 1 , 71.50
cs-250 , 15860 , QMELWHMKU    , NZZIQFAH     , BAACBCBBAABCCBABCAABCCCBA ABCBCCCBABBBBABACBCACCCAABCCCCABBCACBCCA CBCCACAACCABCCABBACCBBCACBCABAACC, C , 34, 64, 2 , 72.00
cs-250 , 12390 , WOPYGUT      , OGOKQ        , BCCCBBCCAABCCABBCBBBABBCBABCACAACBCBACBBBBCBCBCACAACCACABACBBACABBABCBBCBCBCCACBBACBBCCAAABCABACCBCC, C , 35, 65, 0 , 72.50
cs-250 , 11921 , XMXDNS       , DDARDEYNU    , BACCBCBAABABACAAACAAABBABCBBCABBCCCACCCABCCABBACBBBCBCCCBABABBBBAABCBBCBCABBBCAACCCABCBCAACACABABCAA, C , 31, 69, 0 , 66.50
cs-250 , 16658 , FJETDBR      , IWZRXEC      , ABABBB CBB AAAAACBCABCAAAAAABCCAAAACBABAABCACBBABABCAAAACACCAACABBBABBAABCCAABABACABACBCAAACABBBAABB, D , 25, 73, 2 , 58.50
cs-250 , 13382 , UKIWNIRE     , NTFBKL       , CCAAACCCABCACAABBCAABACBAAABABCBBAABAAACCBCAAACCBBCCCAAACACABABCCBACBAAACBAAAABCCBACCAABABCABCACBAAB, C , 36, 64, 0 , 74.00
cs-250 , 10787 , HOJAE        , MGHFUOEFE    , AACBBAABCBBCACBACCCABCACBABCABCCCBACABABBAAAACCBACCBACCBCABAAAAACBBBAABCACABBBAABCC BAACBCACBCCCACAA, B , 41, 58, 1 , 82.00
cs-250 , 17683 , AQGFAY       , HOSURFTS     , AACCBCBAABBACBABCCABAAACAAABCBBCBABABCACAABAABBBA BCCBCCCBBACAABACCBAABCCAABBBCCBBAAACBCAAACAABCAACB, D , 28, 71, 1 , 62.50
cs-250 , 17756 , ASBZPUYEEWAR , RCYPYN       , ABABBACCABA BCBCABCCACBCBAABCBBCBCACCC BCAAAAABBCCCCCABACABCBCACBBBCAABAABCBAABABCCBBBBABACBBBACBACA, C , 32, 66, 2 , 69.00
cs-250 , 17351 , UTVADWOC     , OHASGLP      , CABABBBCBBBAACBBCBCAACAAAABAACBCBCBBABCCBAABBBCBAACCABABACBCBACACCBACACBAACCCCAAACCACACAABCCBBCA CBB, B , 40, 59, 1 , 80.50
cs-250 , 17522 , DFEFUPX      , WDWDF        , CCBBBBCACBBBCBABBCCCBBCBAAACBCCCBBCB CBAACBBAACAAABACABBBCBBBACBABACCAAAAAABBCCCCCACCCBAABBBACBCBBAB, C , 31, 68, 1 , 67.00
cs-250 , 18110 , QDALQEJQM    , UQOOYH       , ACBABBACCBCABBAACABBCBCABB CBCABABCBAAABAACACBBCBBABACACAAAAABCBACCBBBBACACBCAAAAACBACAABBBABAAAABBC, C , 32, 67, 1 , 68.50
cs-250 , 19363 , YXBBOU       , FZNKSUALLXW  , BCABACACAABAACBBBAABBCCCACBBCACBBBAACBCBBCCCAACCCBAABABCCAACCCCACCABCCACABACAABAACCBCACBCBBBCCCCBCAB, C , 35, 65, 0 , 72.50
cs-250 , 18887 , RZGMTMSEDFV  , PQSSOXGW     , BCBAAACCCABAAAABACBAAACBABCBAACBAACACAABBCBBACCCBCBCABCBCBBBCABCB BBACBCBACBABCBBCCBCBBCCAABCCAABCBB, D , 25, 74, 1 , 58.00
cs-250 , 16004 , SRFLY        , ALCEZRVQ     , BACCBCBAABACACBBBACABCAABBBCB BAABBCAABAACCBACBAABABCBAABBBACCBCCACAABCAAAAABAABACCCCBCCBACCBABBCBAA, B , 38, 61, 1 , 77.50
cs-250 , 11195 , YTQCLDZ      , SCKRLGFB     , BCACBACCBACACBAAABBBCCCBAAACBCBBBAABAACBBCACBAAACACCBCCBBABACBCACBBAAACBCBACBCCCAACBCBABCAACBBCBACCA, A , 44, 56, 0 , 86.00
cs-250 , 15999 , VJWFMAFZF    , LASEKS       , BACCBBBCCABBCBBBABCCCACCACCBACBCBBBABAAAAABBCBCCCCCCCBCACBAABABCACCACBBCBCCAAAABBBAAABCCBABACACCCCCA, C , 32, 68, 0 , 68.00
cs-250 , 14700 , JIEATROO     , QJDJADSU     , CBAAACAC ABAAAACACBABCABABABCCCCAAACCACCAACCABCCBACBBCCCCBBACABBBCBAAACAABAACBACBAACBCBAABCABCCBABBC, C , 33, 66, 1 , 70.00
cs-250 , 18459 , HUKXPAU      , TMTWOWEH     , BCBCBABCCBCCBCABBCACBCACBCAAABBACABCACAACACCBACCACAACABBACACBCACBCBABC BBCCBABBACCBACCBCAACBBCACABCA, C , 34, 65, 1 , 71.50
cs-250 , 14681 , AKXXKCBG     , EGEBJM       , BBBABBABBAACBAABAABBABCAAACCAABBCACCACACBABBCCACCBACBBBCACCCCCCCBACABACBCB  BABBAAABCBCAACBCCCCAAAAA, C , 34, 64, 2 , 72.00
cs-250 , 15248 , MSOYKRLZ     , SJWKFU       , CBACBB BAACBCAACB AABCABBACABABC ABBBBBABABBCBBCCBACCBABBABACAACAAACACCCCABCBACBACACABBBAAACCCABABBA, C , 33, 64, 3 , 71.00
cs-250 , 12133 , JPLAQ        , HRTJFCL      , CBCCABCABBBCBAABBBBCCAAAB BACC BBBABABBCACCBCBCABBBBCAABCCAC ABBCBABCBACAAABACBCCAABBBBACAAABACACCAA, C , 31, 66, 3 , 68.00
cs-250 , 11719 , TJJQIRY      , XYEOF        , CBAAACCCABABBBBAABABAABCBB CACCCBABABCBCCCCBAABACAAABAABCCCACAACAABCBCCCABAABCCCCCACBCBBACACBBACCAAA, C , 33, 66, 1 , 70.00
cs-250 , 10180 , KYCJZ        , DIMWCSH      , ABCCABA BBBACBBBCABCCABCACBC B CBCBBCA CABCABABBCCBCBBCBBACBBCCBCABBBCBCBACBABABCABABACBBBCCACAABBBB, C , 31, 65, 4 , 68.50
cs-250 , 12499 , ZJRKQFA      , REXOFID      , CBABAABBBABACCBACCBBABBCBBABACACACAABCABABAABAACBBBBAAAABCABBCCBACBCBACABB CBCACBBBCACCACAACCACCC CB, B , 38, 60, 2 , 78.00
cs-250 , 17967 , OKQGHE       , VSJAJZK      , CCCCABAACACABABACBBCABACACBCACABAACCAACAABCBBBABACBABBACCACCACBCACABBCBBBAAAABBABBAAABABCAAACACCBAAB, C , 30, 70, 0 , 65.00
cs-250 , 15134 , XPCJM        , XEDKDQ       , CBBAABCABACACBABABCCAABCBCACBCACAABACCABCACABBBBCABAACCBBACBAAAABACAAABCCAAAACBBCABCCCBABCC BAAABAAC, C , 36, 63, 1 , 74.50
cs-250 , 17209 , DAIWJQMT     , KVKOYP       , BBBABBCCCABACBAAAA ABACCBCCCCABACBBAABCACBBCABBAACBBCBAACAABCACBABBCBCBCCBBBAAAABCABACAACCAABCC CCBB, C , 35, 63, 2 , 73.50
cs-250 , 17618 , BQNHGZID     , ZZUQUETKEO   , BCAA ABCCABCCABABBCCCBCCACBAAABCCACBCCCAAABCCBBBBBCCACBCBABBACAAACABBBCBBBBCCCABBCACCBCAC BABCCBBAAC, B , 41, 57, 2 , 82.50
cs-250 , 18027 , JQSIL        , YKZRPFCCY    , CACCABCBAABCABABCBCCABCABCBCACCBACCCCAABCABABACCBABBBBACCBAABBAACABACCAACBCBCCAACBCBCCAAABABCABACCAC, B , 42, 58, 0 , 83.00
cs-250 , 11345 , RUFUZBELQ    , AFUPEYMKHG   , ACCABCBACBACCCBBACAACBACBCCCBABAABCBAABABCABCCBBBBACACABBBCABACCCCCBCBBAAAAABABBAA ACA CCACCBCCCBCCA, C , 32, 66, 2 , 69.00
cs-250 , 18536 , WFDGTZMHEDY  , FRTQVKTMCS   , CCBBBCBBCBCABCBBABACCAACABCACACCCAABACCCCAAACBAABACABBABBBBBBABBCCCBBCAABBCCBAABBABABACCCBCACAACCBAB, C , 34, 66, 0 , 71.00
cs-250 , 15098 , GRQSQXI      , QHEFO        , CBB BAABABCAACBCCACABBBBBBCABAABCBBCBABBBCBABBCCAAABBCCABACCBBAABBBCABBAABCAABAABBBBBACAACCCAAACBCBC, B , 38, 61, 1 , 77.50
cs-250 , 11456 , WIBAOHRG     , BDOXWUPG     , ACAABCAABBBBCCACCBCACACBACCAABAABCBCBCABBCABBACACAACCCBBBCCCBBABABBCCCAABCCCBAACCABCBBBAABCCCCAABBCC, C , 36, 64, 0 , 74.00
cs-250 , 10989 , ZROHBOZJ     , WVDXRFP      , ACBCBBBAABAAACACABAACBBBBBCACAABAABBBAACCACCCCCCCCABBCBCCBBACCACCBCBBA ABCCBCCBBBBBCAAABBBCCACCBAABA, C , 30, 69, 1 , 65.50
cs-250 , 13371 , HBUGRS       , MVMXT        , CBAAAACBAABBCABCABCCBACCBCBAABBBABBAABAACABBACABBBCCCCBABBCCCCBABCCAABBACCACBCABBACBAAAACACBBBACABCB, A , 46, 54, 0 , 89.00
cs-250 , 19265 , TRQKSOAGGIZ  , EUECB        , BACCAAAABABCACABCCABCAACBBACBACAACAACBCCBBCBACAAACBABBAABCCBAACABAACACABAACCBABABCCAACABBBABCAAACBBA, C , 32, 68, 0 , 68.00
cs-250 , 16877 , IAHLEDBS     , DZLNSBVBKN   , BACABBCAABBCCAAAACAACACCBBACCCBBCACACCCABCCBCBCCCCABCAACBABBCAABBCCABAAABACBBC AACBCBCAAACAABACAAACB, C , 32, 67, 1 , 68.50
cs-250 , 19151 , FUUYWJL      , IBKBHJZL     , CBAAAABCBACCAC ACCBBCBBBAAACABBABBABCCCBAAABAABCCACACBBACAABACCCAABBBBBCCBAAACCBCAACBCABBAACC AC CBA, C , 32, 65, 3 , 69.50
cs-250 , 16566 , XAWXPO       , ZGUUIVN      , B CABCABABAAAAACCABBCBCC BCCAAABCBAABBBCAAAACBACBA CCAAAAABABACBACBAACAABCCCCBCAABC BCBBAABCBCBCABAB, C , 33, 63, 4 , 71.50
cs-250 , 17767 , HICGWHVJ     , CVSBDEBC     , CAABACBCCAABCCBABCBBBACCBCACCCAAAABACCABCABBCCCCCACCCBACABABCCCACACCABBBCAACABCBAACCABCBBAACCABBABBB, B , 39, 61, 0 , 78.50
cs-250 , 13874 , ZRKAWDIA     , GAITMGC      , CCCBBCCBCACACCBCCCCBCCCCABAAACCCBCACCCBCBCCCBBBBBCCAAACACCBBBAAACABAACABCCACABBABAABACAABACBBBBABACC, B , 37, 63, 0 , 75.50
cs-250 , 14812 , INDKC        , PKRSOB       , CBACABCBBBAAABABCAABCACABABCCACCBCBAACCBAAACBACCCAAAABABBACBACAACACBABCBBACCACABCAABC AABAAAACBABCBA, B , 41, 58, 1 , 82.00
cs-250 , 13760 , ZHMGDG       , FNFTIWFOZ    , CABAAAAAAAABCCBBBCCBAAACAAABCCCBAAAC CCA CBABBBBABBBABBCBBABACAABCACBBAABCBABCABBCAACBBCBCCCABCCBCCA, C , 30, 68, 2 , 66.00
cs-250 , 11100 , VJLBSCAAU    , QJBGPN       , ABABACBCCAACBCACABACBABCBCCCBBACCBCBBBCACBCCBCBACBACBCCACCCABBCAACBCA ABCBACCAABBBACCACAB ABCBBCBCCA, C , 32, 66, 2 , 69.00
cs-250 , 15119 , IDRGHUM      , VSXMUR       , CCAABABCBABACCBCBABCC CCBCBACBBCBCBBCAACBCCCBBABAACCAACBABBCCAACACABACBACACBBBBCABABBAACBCCBBACAACAA, B , 42, 57, 1 , 83.50
cs-250 , 13856 , ORYXG        , JCTKJTQAOWY  , BBABBBAAAABABABAABCBACAAACA AACCACCABBCBCCBBCCBABA AABAAABCBABACAACBBAACBBAABBCAABCCABCCAACBAABACCCB, C , 32, 66, 2 , 69.00
cs-250 , 14913 , PBUPHMO      , GDTVQBTLQ    , BACAABABCBAACCBACAAAABACAAAAABAACABBBABCBBABACBCCCCBBABABACAAAAAABCBBBCCCAABBBAAACBBCAAACB BCACBAABB, C , 32, 67, 1 , 68.50
cs-250 , 12467 , RYXJNLACG    , ZGQHO        , ABCAAAABCBBABAACACAAABCCBBBBCBACBACCABBBACBCCCACCABCBB BCBABBACCCAAAABCCCABBBACAAABBAACABCBBAABBBBAA, C , 33, 66, 1 , 70.00
cs-250 , 11516 , KCMMLKEAO    , DRQNUXLVI    , CCBCBABABACBBCBABAABCCBCABCABCACACAACCCABAACACBBBCAABAACAABBCBBBCCCBBCBAABBACBBAAACCCBCBBCCCCAABACAC, C , 32, 68, 0 , 68.00
cs-250 , 10117 , FCOHERXZ     , QMZXY        , BABAABCBCACCAAABABBBACCCBABBABBCBBAAAAACBCACCBAAAACAABBACCCABCCBBCBBACAAACBCCAAABAACCACCAAAACBBABBCB, C , 33, 67, 0 , 69.50
cs-250 , 18492 , YKHCCNKSDQJJ , AATLXA       , BACCABBAAABCCBBBABABCCAAAABCAAACBBA CAACBBCBAABCBABACAACBAACBCCACCBBBBCAABAABBCAABBBAACABBBBABBAABCB, A , 50, 49, 1 , 95.50
cs-250 , 19557 , WJFJCUAAHP   , KMDINGIM     , BABBBCACBABBACBCBBBABABCBAABBBACCAABACCACACAAACCAABACBCCCBAABBBAACCABCAABBCA ACBACBACAACCABBACACBCBC, C , 32, 67, 1 , 68.50
cs-250 , 11403 , NGTCUJOHR    , WBPOFWCW     , BACCBAAACACBABBCACAABACCACBBCABCACCAACCCABBCABCCBCBBAABBBBCBAAACCABCABCBABABACCAACAAABAABCABACBABACB, B , 37, 63, 0 , 75.50
cs-250 , 16726 , FWKUBKIJ     , UDVJCP       , CAABBACBBBCCACAACCCBABABAABABBBBABBBACAABBCABBBCCCCBACABACBCABBBCCBACCAAACCABCBAAACCACCCACBCCCACC AC, C , 35, 64, 1 , 73.00
cs-250 , 13215 , OPXUOYI      , VSRYBAMENS   , ABBCAACCBBBAABBACCBCCCBBABBAABCAACAABCAACAABAABBCABCAABCCACCCBACBBCBCBCAAAAABCAABBACABCCCACCCCCCABBA, C , 34, 66, 0 , 71.00
cs-250 , 16569 , SNBMJ        , LVVTQL       ,  CBABCCBCABBBBBABCCAABCAAABABAAABABBCCCCBBBAACCCCBAAAABBBACCCBBAAACCCBBAACAACCBCBCAACCBBABACAABABCBA, C , 30, 69, 1 , 65.50
cs-250 , 13228 , LJGSVNBR     , HHVAKEOT     , ABACBACCCAACAAACCCCBBCCABBCBCBAAABAAAAAABCCCABCAABACBCBABCABABBBBBCCAACCCCACCCCAACABABBCCAACCCACCBBC, D , 29, 71, 0 , 63.50
cs-250 , 10708 , IMCPXOLP     , KXFRNKX      , CBAAACBBCBAABCAABABBACAAABBABBCCABCCCBBCBAABBCACCAA CCBBBBBBAAACACBACAABBCCABCBCACAABBCABACABBCACCAC, B , 40, 59, 1 , 80.50
cs-250 , 16216 , MHHWKQSY     , TJNUWRXJ     , ABCCBBACABAAACBBAACAAAACBBACBBCBBCBCBAACBCAABAABBCABCACCBCBCAABCCCBBBBCABA CCAAABABCB BB CBBAC ACABC, C , 33, 63, 4 , 71.50
cs-250 , 12338 , GSPJVIB      , VEWVNWMT     , CACCBBABBBCBCAACACABCBBAACABCAACBAABBCBBBABBAAACABBACCBBAACABACBACBACBBACCABBABCCAABBBABBACBCACACBBC, C , 31, 69, 0 , 66.50
cs-250 , 14447 , ZVHEVQYEH    , JIUVBVAGE    , ACBBBABACBBCCBAABACCBAABABBACACACBB ABBABAA BCBCCC CCBBAABCBCCCABBCBABCBBBABBCBBBACCBAABBBBACBACACCB, C , 34, 63, 3 , 72.50
cs-250 , 16761 , NUEGSSZR     , TJDSRENXUDK  , CAABBBCBAABBAABBACBCCBACBBBACAACACBACBCACABABBABBBBABCAACCC BABCAACABCABCCCCACABCCCABBBCCCBCCBACCCBB, D , 27, 72, 1 , 61.00
cs-250 , 14555 , NYNKNBRJ     , JNXCD        , AABAABBCABCACCAABCCCCBBBBBACABCABBCAAAAAAACAAABAAAABBBBACAACBBACBCAACBBCCACCCCBABCCBCBAAACBBAACBCBAB, B , 37, 63, 0 , 75.50
cs-250 , 17993 , MFHLLZWR     , DIFCZO       , CCCBAABAAAAAACACABBCCACBBBABABAACBBABCABCCBAAAABCABABCABB ACABAAABABBACBBBBBACBACAACCABAABAABACBBABB, B , 41, 58, 1 , 82.00
cs-250 , 10079 , GCGMRLTI     , CRCITMB      , ACABAAACBBACABBC BABBA CBCCBBABBCCBBA CCBABCBCBCABAABABA CCABCAACABCBACACBACCCCBCBBCACBA BAACABABBBB, C , 35, 60, 5 , 74.00
cs-250 , 13339 , ZXGNXRY      , CPDQFY       , CABBAABABACACBBBCBCCCBA BBBBAAAABAACCCCACBCBBBAACCBBBBCAACCBBACBCCCCACCCBCACABBABABBAABBABCBBBCCABCC, B , 37, 62, 1 , 76.00
cs-250 , 10609 , CBKYJKJGKU   , QCNKGJ       , AABCABBABBCBAABACCACCBCCAAAABACAABBCBBAABACAACCBACBCAAABCCCBBBBBACBCCCBBBACCACBAAAAAABBCACABCBAAABBC, C , 34, 66, 0 , 71.00
cs-250 , 19549 , EWGQPTQ      , VHTTSNA      ,  AABBBBBBBCAAAACCAACACBABAACBAAACBCCCBBBAACCABCCACABCCBBABCBCAACBAAABBCACCABBBAACBCBBCBBACACBACBAAAC, C , 34, 65, 1 , 71.50
cs-250 , 12845 , PHDXZX       , FLSIRZXV     , ACACBACABBBACCBBAACBC BAAAAABAACAAABBABCCAACACC AAABCBAAAABBACCABBCCABCBAACCCABBABABBBBABACBABBBABCC, B , 37, 61, 2 , 76.50
cs-250 , 13587 , HARRZN       , YEBZBF       , CCAABCCABBCCACBBAACBCABCACCACACCAACABCCBCAABCAACAAACAACBABCCCCBAAABC BABCACBBCBABBABCCABACCCCACCCAAA, C , 34, 65, 1 , 71.50
cs-250 , 14451 , XJQRZULN     , DLGEQIP      , BCCABACCCAABCAACBABCBAACAACACAAABBABABABCABBBAABBCACBBBCCBCBBCCBBBACBAABBBBBCCCCAACCCACCBAAACBBAAABC, C , 31, 69, 0 , 66.50
cs-250 , 11897 , NUBDARE      , ARZSW        , CABBBCAACBBAABABABBCCAAAAABCCACACABCBABCCAABABA AB CCBABABCCABBCCCABABBCACAABCABBCAAACABCCBAABBCACAB, C , 35, 63, 2 , 73.50
cs-250 , 13610 , JKAWD        , WJUSSY       , ABAABBBCCAAACCABBABBACCBBAACACBCAACACBA BCBCCACBBAAAABBCCBCA ACAAACABCCBAAACABCCBBCCCBCCABBAABBCACBB, C , 31, 67, 2 , 67.50
cs-250 , 10847 , UTZJKRP      , ZGHIZZCLH    , AABBBCBABAABCBAACBCCCBBBACBACAABCBAAACCCBBABCCBBCABACACBAAABCACCABAABACBBCBBCCBBAAAACABBBBAAABACCCCB, B , 41, 59, 0 , 81.50
cs-250 , 11415 , WDXQHS       , ETQPNWUF     , BACCBCCBBACCCABABAABCCBABABCBABBBAACBBAAACAABAACABBAABBAACAABBBCBABCAAAACBCCBCBAABACBBABCBABBCABBAAA, B , 39, 61, 0 , 78.50
cs-250 , 14869 , XMPJYGR      , WWQFKPK      , BBBCAAACAAC ACBAABBBBBAAABBCAAAABCBBACCAACCAACABBAAAACBCACCAACBBBBCAB BCABBBCBBBBBBBBBAABBAABCCBCACA, C , 34, 64, 2 , 72.00
cs-250 , 18345 , AZDKUDQHILEV , JUXUXTLOMOZ  , ABCAAABCCBBCBBABAACAAACCAABBBCAAABBCCACACCCABAAAAAACCABBAABCACCBCABAAACCCBABBCCCBCA ABACACBAABACCCBA, C , 35, 64, 1 , 73.00
cs-250 , 18069 , SLILIAM      , EVZOMJEA     , BACAAABBAABCACACCCCABBCAABBCBBCCAACBABAAACBBACBBCBAACBCCBACCB AACBBABBAABCCACACAACBACBBBBCBABCCACCCC, C , 34, 65, 1 , 71.50
cs-250 , 17962 , VBJPXMP      , PHZDKAHOD    , ABCBAAABABBACCBCABABABBBAACCCAACCABACACAC AACBAAAAABBACCAAABCCABBCBBCBBBACCCCBBAABBBABCBACBABBBBABAA, B , 41, 58, 1 , 82.00
cs-250 , 10607 , ZTCKUW       , ZPBSFVYMEA   , ABCCABAACABACBBACAAABBBBABAABBBAACBAAACABABABACACBBAABCBCCCCCABCCAAACBACABCBBAAABBACBBACCCC BBCBBCCC, C , 31, 68, 1 , 67.00
cs-250 , 14772 , JEVFXB       , XGVOP        , CABBABACCAACABBBCAACCABBBBCBBBAABACCBBBCBCCBCCCCAAABBCACBBBACACACBBABAAACCAACBCA BBA BCCACABCACAACBB, C , 35, 63, 2 , 73.50
cs-250 , 13001 , TAVGQD       , CMGIAVOG     , BCABBABABAACBCBCCCCACCAAABAACCACBCACCBCAAACCACCBABCBAABABACCBBCCCBBAAABBCCCBBCABCCBBBCACCCACCBCBBBAB, C , 31, 69, 0 , 66.50
cs-250 , 10831 , FLLROSUKM    , FHIHMMGN     , CBCCBCACABCCCCACCCCCABBBABCBCCBABCAAABCABBACABBBCBACABCBABACBAACCBBBBBCBABACCACACBCBBBBBACABCABAACCC, C , 34, 66, 0 , 71.00
cs-250 , 16571 , HVIIHYN      , YHKUM        , CAACABBAAACABBACBBABCBCCBAC CABBCAAACA ABBBABACBBACAABACBBCCACCCBC AACCBBBBBACABBBCAAACCBBCACABAABBA, A , 43, 54, 3 , 86.00
cs-250 , 13854 , AGGQLWEGT    , BOGRFTYFN    , BBCABCCBAACBCAABBBCCAABCACBBBCCAABCACBBCCACABCACAAABBABCABACBACABAABACAACBCACABAABCCCACABC ACAACBAAC, C , 32, 67, 1 , 68.50
cs-250 , 19553 , PUUHURUA     , MSFWPL       , ACCABCBCCAACBCAABCBABBBBABABBBCCBCBAABACAAAACCAABBBBBABCCACABCBABBACCCACBABBABBCCABAABBBABABCABBCCA , D , 23, 76, 1 , 55.00
